./output_stat/69040/69040_100_10.0.data : 
WATERPIXEL : k :100 m :2 psnr :19.1632 SizeCompressed : 49643 Recall :0.451498
./output_stat/41069/41069_100_8.0.data : 
SNIC : k :100 m :8 psnr :19.2623 SizeCompressed : 51519 Recall :0.547974
SLIC : k :100 m :8 psnr :26.4906 SizeCompressed : 89363 Recall :0.918173
WATERPIXEL : k :100 m :8 psnr :19.0904 SizeCompressed : 49034 Recall :0.437244
./output_stat/41069/41069_100_4.0.data : 
SNIC : k :100 m :4 psnr :19.3324 SizeCompressed : 51773 Recall :0.558796
SLIC : k :100 m :4 psnr :27.1613 SizeCompressed : 99241 Recall :0.935331
WATERPIXEL : k :100 m :4 psnr :19.2576 SizeCompressed : 49596 Recall :0.427082
./output_stat/41069/41069_5000_2.0.data : 
SNIC : k :5000 m :2 psnr :23.1225 SizeCompressed : 130600 Recall :0.984691
SLIC : k :5000 m :2 psnr :30.901 SizeCompressed : 188946 Recall :0.999604
WATERPIXEL : k :5000 m :2 psnr :21.344 SizeCompressed : 85575 Recall :0.923321
./output_stat/41069/41069_15000_0.5.data : 
SNIC : k :15000 m :0.5 psnr :25.9757 SizeCompressed : 227793 Recall :1
SLIC : k :15000 m :0.5 psnr :33.1061 SizeCompressed : 280012 Recall :1
WATERPIXEL : k :15000 m :0.5 psnr :21.8575 SizeCompressed : 154579 Recall :0.989046
./output_stat/41069/41069_10000_1.0.data : 
SNIC : k :10000 m :1 psnr :24.8763 SizeCompressed : 182421 Recall :0.99934
SLIC : k :10000 m :1 psnr :31.8846 SizeCompressed : 235752 Recall :1
WATERPIXEL : k :10000 m :1 psnr :21.4672 SizeCompressed : 122232 Recall :0.968721
./output_stat/41069/41069_15000_10.0.data : 
SNIC : k :15000 m :10 psnr :25.8817 SizeCompressed : 225026 Recall :1
SLIC : k :15000 m :10 psnr :30.101 SizeCompressed : 246226 Recall :1
WATERPIXEL : k :15000 m :10 psnr :22.3794 SizeCompressed : 136260 Recall :0.995777
./output_stat/41069/41069_2500_4.0.data : 
SNIC : k :2500 m :4 psnr :22.1775 SizeCompressed : 98373 Recall :0.9286
SLIC : k :2500 m :4 psnr :29.4855 SizeCompressed : 147849 Recall :0.996305
WATERPIXEL : k :2500 m :4 psnr :21.0016 SizeCompressed : 68722 Recall :0.851524
./output_stat/41069/41069_500_4.0.data : 
SNIC : k :500 m :4 psnr :20.4717 SizeCompressed : 65465 Recall :0.736835
SLIC : k :500 m :4 psnr :28.5215 SizeCompressed : 125126 Recall :0.980203
WATERPIXEL : k :500 m :4 psnr :20.0471 SizeCompressed : 53096 Recall :0.629669
./output_stat/41069/41069_15000_8.0.data : 
SNIC : k :15000 m :8 psnr :25.9179 SizeCompressed : 225482 Recall :1
SLIC : k :15000 m :8 psnr :30.6123 SizeCompressed : 249549 Recall :1
WATERPIXEL : k :15000 m :8 psnr :22.2943 SizeCompressed : 139756 Recall :0.995513
./output_stat/41069/41069_10000_2.0.data : 
SNIC : k :10000 m :2 psnr :24.8778 SizeCompressed : 182081 Recall :0.99934
SLIC : k :10000 m :2 psnr :31.5659 SizeCompressed : 230093 Recall :0.999868
WATERPIXEL : k :10000 m :2 psnr :21.5791 SizeCompressed : 120310 Recall :0.973076
./output_stat/41069/41069_20000_2.0.data : 
SNIC : k :20000 m :2 psnr :27.0028 SizeCompressed : 268184 Recall :1
SLIC : k :20000 m :2 psnr :33.4058 SizeCompressed : 303961 Recall :1
WATERPIXEL : k :20000 m :2 psnr :22.3864 SizeCompressed : 179372 Recall :0.995777
./output_stat/41069/41069_10000_10.0.data : 
SNIC : k :10000 m :10 psnr :24.7804 SizeCompressed : 179900 Recall :0.99934
SLIC : k :10000 m :10 psnr :29.1612 SizeCompressed : 203262 Recall :0.999736
WATERPIXEL : k :10000 m :10 psnr :21.9141 SizeCompressed : 111216 Recall :0.983503
./output_stat/41069/41069_500_2.0.data : 
SNIC : k :500 m :2 psnr :20.487 SizeCompressed : 66304 Recall :0.762571
SLIC : k :500 m :2 psnr :28.9033 SizeCompressed : 133822 Recall :0.984691
WATERPIXEL : k :500 m :2 psnr :20.0105 SizeCompressed : 53683 Recall :0.631648
./output_stat/41069/41069_500_1.0.data : 
SNIC : k :500 m :1 psnr :20.5197 SizeCompressed : 66566 Recall :0.754388
SLIC : k :500 m :1 psnr :29.0811 SizeCompressed : 137865 Recall :0.98733
WATERPIXEL : k :500 m :1 psnr :19.9603 SizeCompressed : 54017 Recall :0.616207
./output_stat/41069/41069_100_10.0.data : 
SNIC : k :100 m :10 psnr :19.2263 SizeCompressed : 51424 Recall :0.522634
SLIC : k :100 m :10 psnr :26.0646 SizeCompressed : 85761 Recall :0.909595
WATERPIXEL : k :100 m :10 psnr :19.0799 SizeCompressed : 49213 Recall :0.412828
./output_stat/41069/41069_20000_1.0.data : 
SNIC : k :20000 m :1 psnr :27.0213 SizeCompressed : 268786 Recall :1
SLIC : k :20000 m :1 psnr :33.7239 SizeCompressed : 310101 Recall :1
WATERPIXEL : k :20000 m :1 psnr :22.264 SizeCompressed : 184316 Recall :0.994457
./output_stat/41069/41069_20000_0.5.data : 
SNIC : k :20000 m :0.5 psnr :27.0203 SizeCompressed : 269133 Recall :1
SLIC : k :20000 m :0.5 psnr :33.881 SizeCompressed : 314067 Recall :1
WATERPIXEL : k :20000 m :0.5 psnr :22.2356 SizeCompressed : 185295 Recall :0.994061
./output_stat/41069/41069_15000_1.0.data : 
SNIC : k :15000 m :1 psnr :25.9857 SizeCompressed : 227723 Recall :1
SLIC : k :15000 m :1 psnr :32.9723 SizeCompressed : 276107 Recall :1
WATERPIXEL : k :15000 m :1 psnr :21.8714 SizeCompressed : 154530 Recall :0.98865
./output_stat/41069/41069_10000_8.0.data : 
SNIC : k :10000 m :8 psnr :24.8065 SizeCompressed : 180341 Recall :0.999604
SLIC : k :10000 m :8 psnr :29.6881 SizeCompressed : 208219 Recall :0.999736
WATERPIXEL : k :10000 m :8 psnr :21.8596 SizeCompressed : 113722 Recall :0.980467
./output_stat/41069/41069_5000_10.0.data : 
SNIC : k :5000 m :10 psnr :23.0827 SizeCompressed : 128227 Recall :0.981919
SLIC : k :5000 m :10 psnr :28.379 SizeCompressed : 157092 Recall :0.996964
WATERPIXEL : k :5000 m :10 psnr :21.4187 SizeCompressed : 80881 Recall :0.922661
./output_stat/41069/41069_100_0.5.data : 
SNIC : k :100 m :0.5 psnr :19.4011 SizeCompressed : 51698 Recall :0.581761
SLIC : k :100 m :0.5 psnr :27.4527 SizeCompressed : 107471 Recall :0.93863
WATERPIXEL : k :100 m :0.5 psnr :18.9578 SizeCompressed : 49191 Recall :0.413752
./output_stat/41069/41069_20000_4.0.data : 
SNIC : k :20000 m :4 psnr :26.9991 SizeCompressed : 267230 Recall :1
SLIC : k :20000 m :4 psnr :32.6853 SizeCompressed : 294645 Recall :1
WATERPIXEL : k :20000 m :4 psnr :22.5214 SizeCompressed : 174214 Recall :0.997756
./output_stat/41069/41069_10000_0.5.data : 
SNIC : k :10000 m :0.5 psnr :24.882 SizeCompressed : 182763 Recall :0.999208
SLIC : k :10000 m :0.5 psnr :32.0031 SizeCompressed : 238954 Recall :1
WATERPIXEL : k :10000 m :0.5 psnr :21.4135 SizeCompressed : 122524 Recall :0.972285
./output_stat/41069/41069_5000_8.0.data : 
SNIC : k :5000 m :8 psnr :23.1167 SizeCompressed : 128689 Recall :0.982579
SLIC : k :5000 m :8 psnr :28.9506 SizeCompressed : 162631 Recall :0.997624
WATERPIXEL : k :5000 m :8 psnr :21.4147 SizeCompressed : 81654 Recall :0.922265
./output_stat/41069/41069_2500_0.5.data : 
SNIC : k :2500 m :0.5 psnr :22.2105 SizeCompressed : 100191 Recall :0.937178
SLIC : k :2500 m :0.5 psnr :30.3439 SizeCompressed : 166373 Recall :0.99934
WATERPIXEL : k :2500 m :0.5 psnr :20.9348 SizeCompressed : 70304 Recall :0.836611
./output_stat/41069/41069_5000_4.0.data : 
SNIC : k :5000 m :4 psnr :23.1313 SizeCompressed : 129662 Recall :0.983635
SLIC : k :5000 m :4 psnr :30.2519 SizeCompressed : 178510 Recall :0.999208
WATERPIXEL : k :5000 m :4 psnr :21.3876 SizeCompressed : 83988 Recall :0.92596
./output_stat/41069/41069_2500_2.0.data : 
SNIC : k :2500 m :2 psnr :22.1699 SizeCompressed : 98898 Recall :0.920813
SLIC : k :2500 m :2 psnr :30.0294 SizeCompressed : 157493 Recall :0.998812
WATERPIXEL : k :2500 m :2 psnr :20.9736 SizeCompressed : 69508 Recall :0.843738
./output_stat/41069/41069_15000_4.0.data : 
SNIC : k :15000 m :4 psnr :25.9469 SizeCompressed : 226368 Recall :0.999868
SLIC : k :15000 m :4 psnr :31.9362 SizeCompressed : 260632 Recall :1
WATERPIXEL : k :15000 m :4 psnr :22.1093 SizeCompressed : 147056 Recall :0.99063
./output_stat/41069/41069_15000_2.0.data : 
SNIC : k :15000 m :2 psnr :25.9655 SizeCompressed : 227134 Recall :1
SLIC : k :15000 m :2 psnr :32.6564 SizeCompressed : 269867 Recall :1
WATERPIXEL : k :15000 m :2 psnr :22.0074 SizeCompressed : 151345 Recall :0.989442
./output_stat/41069/41069_5000_0.5.data : 
SNIC : k :5000 m :0.5 psnr :23.1244 SizeCompressed : 131051 Recall :0.981259
SLIC : k :5000 m :0.5 psnr :31.3377 SizeCompressed : 197252 Recall :0.999736
WATERPIXEL : k :5000 m :0.5 psnr :21.3095 SizeCompressed : 87097 Recall :0.916854
./output_stat/41069/41069_20000_10.0.data : 
SNIC : k :20000 m :10 psnr :26.8941 SizeCompressed : 265216 Recall :1
SLIC : k :20000 m :10 psnr :30.8862 SizeCompressed : 280520 Recall :1
WATERPIXEL : k :20000 m :10 psnr :22.8604 SizeCompressed : 158672 Recall :0.999604
./output_stat/41069/41069_5000_1.0.data : 
SNIC : k :5000 m :1 psnr :23.1392 SizeCompressed : 130783 Recall :0.984163
SLIC : k :5000 m :1 psnr :31.2243 SizeCompressed : 194664 Recall :0.999736
WATERPIXEL : k :5000 m :1 psnr :21.3252 SizeCompressed : 86635 Recall :0.919229
./output_stat/41069/41069_500_0.5.data : 
SNIC : k :500 m :0.5 psnr :20.5787 SizeCompressed : 66588 Recall :0.756368
SLIC : k :500 m :0.5 psnr :29.1536 SizeCompressed : 140022 Recall :0.988914
WATERPIXEL : k :500 m :0.5 psnr :19.9145 SizeCompressed : 54075 Recall :0.613435
./output_stat/41069/41069_10000_4.0.data : 
SNIC : k :10000 m :4 psnr :24.8637 SizeCompressed : 181365 Recall :0.998944
SLIC : k :10000 m :4 psnr :30.8942 SizeCompressed : 221935 Recall :0.999868
WATERPIXEL : k :10000 m :4 psnr :21.689 SizeCompressed : 118307 Recall :0.977564
./output_stat/41069/41069_500_10.0.data : 
SNIC : k :500 m :10 psnr :20.3362 SizeCompressed : 64302 Recall :0.738023
SLIC : k :500 m :10 psnr :26.8981 SizeCompressed : 106317 Recall :0.951564
WATERPIXEL : k :500 m :10 psnr :20.0763 SizeCompressed : 52068 Recall :0.598918
./output_stat/41069/41069_2500_1.0.data : 
SNIC : k :2500 m :1 psnr :22.1856 SizeCompressed : 99493 Recall :0.921605
SLIC : k :2500 m :1 psnr :30.2822 SizeCompressed : 163425 Recall :0.998812
WATERPIXEL : k :2500 m :1 psnr :20.9358 SizeCompressed : 70233 Recall :0.836215
./output_stat/41069/41069_20000_8.0.data : 
SNIC : k :20000 m :8 psnr :26.9288 SizeCompressed : 265871 Recall :1
SLIC : k :20000 m :8 psnr :31.4321 SizeCompressed : 283804 Recall :1
WATERPIXEL : k :20000 m :8 psnr :22.7786 SizeCompressed : 163757 Recall :0.99934
./output_stat/241004/241004_5000_1.0.data : 
SNIC : k :5000 m :1 psnr :31.5936 SizeCompressed : 120152 Recall :0.984507
SLIC : k :5000 m :1 psnr :37.6645 SizeCompressed : 155082 Recall :0.999326
WATERPIXEL : k :5000 m :1 psnr :28.6839 SizeCompressed : 86588 Recall :0.956888
./output_stat/241004/241004_500_2.0.data : 
SNIC : k :500 m :2 psnr :27.7113 SizeCompressed : 59728 Recall :0.82845
SLIC : k :500 m :2 psnr :33.4128 SizeCompressed : 89798 Recall :0.978668
WATERPIXEL : k :500 m :2 psnr :26.0544 SizeCompressed : 52324 Recall :0.760862
./output_stat/241004/241004_15000_4.0.data : 
SNIC : k :15000 m :4 psnr :34.3532 SizeCompressed : 205516 Recall :1
SLIC : k :15000 m :4 psnr :38.8042 SizeCompressed : 225908 Recall :0.999775
WATERPIXEL : k :15000 m :4 psnr :30.0613 SizeCompressed : 127804 Recall :0.995509
./output_stat/241004/241004_20000_0.5.data : 
SNIC : k :20000 m :0.5 psnr :35.4898 SizeCompressed : 249000 Recall :1
SLIC : k :20000 m :0.5 psnr :41.4456 SizeCompressed : 284431 Recall :1
WATERPIXEL : k :20000 m :0.5 psnr :29.8806 SizeCompressed : 184122 Recall :0.99854
./output_stat/241004/241004_15000_2.0.data : 
SNIC : k :15000 m :2 psnr :34.4847 SizeCompressed : 206991 Recall :0.999888
SLIC : k :15000 m :2 psnr :39.7622 SizeCompressed : 234692 Recall :1
WATERPIXEL : k :15000 m :2 psnr :29.816 SizeCompressed : 137973 Recall :0.996183
./output_stat/241004/241004_20000_1.0.data : 
SNIC : k :20000 m :1 psnr :35.4623 SizeCompressed : 248022 Recall :0.999888
SLIC : k :20000 m :1 psnr :41.1329 SizeCompressed : 278315 Recall :1
WATERPIXEL : k :20000 m :1 psnr :30.016 SizeCompressed : 177904 Recall :0.998877
./output_stat/241004/241004_20000_4.0.data : 
SNIC : k :20000 m :4 psnr :35.2466 SizeCompressed : 245008 Recall :0.999888
SLIC : k :20000 m :4 psnr :39.5992 SizeCompressed : 264434 Recall :1
WATERPIXEL : k :20000 m :4 psnr :30.6591 SizeCompressed : 149940 Recall :0.999439
./output_stat/241004/241004_100_1.0.data : 
SNIC : k :100 m :1 psnr :25.3197 SizeCompressed : 50488 Recall :0.69058
SLIC : k :100 m :1 psnr :31.1335 SizeCompressed : 74007 Recall :0.953407
WATERPIXEL : k :100 m :1 psnr :23.9726 SizeCompressed : 49063 Recall :0.655889
./output_stat/241004/241004_10000_8.0.data : 
SNIC : k :10000 m :8 psnr :32.9141 SizeCompressed : 162406 Recall :0.99899
SLIC : k :10000 m :8 psnr :36.3367 SizeCompressed : 174938 Recall :0.999888
WATERPIXEL : k :10000 m :8 psnr :29.7126 SizeCompressed : 100023 Recall :0.987426
./output_stat/241004/241004_500_1.0.data : 
SNIC : k :500 m :1 psnr :27.7889 SizeCompressed : 60674 Recall :0.831481
SLIC : k :500 m :1 psnr :33.6718 SizeCompressed : 96714 Recall :0.983159
WATERPIXEL : k :500 m :1 psnr :25.7969 SizeCompressed : 53020 Recall :0.755361
./output_stat/241004/241004_2500_8.0.data : 
SNIC : k :2500 m :8 psnr :30.0002 SizeCompressed : 86226 Recall :0.948917
SLIC : k :2500 m :8 psnr :33.8483 SizeCompressed : 97178 Recall :0.980465
WATERPIXEL : k :2500 m :8 psnr :28.2455 SizeCompressed : 62521 Recall :0.86404
./output_stat/241004/241004_5000_0.5.data : 
SNIC : k :5000 m :0.5 psnr :31.6417 SizeCompressed : 121175 Recall :0.983833
SLIC : k :5000 m :0.5 psnr :37.8561 SizeCompressed : 161838 Recall :0.999551
WATERPIXEL : k :5000 m :0.5 psnr :28.6178 SizeCompressed : 87564 Recall :0.952734
./output_stat/241004/241004_100_0.5.data : 
SNIC : k :100 m :0.5 psnr :25.3764 SizeCompressed : 50602 Recall :0.696306
SLIC : k :100 m :0.5 psnr :31.1972 SizeCompressed : 75981 Recall :0.955541
WATERPIXEL : k :100 m :0.5 psnr :24.3085 SizeCompressed : 48954 Recall :0.665881
./output_stat/241004/241004_15000_0.5.data : 
SNIC : k :15000 m :0.5 psnr :34.6066 SizeCompressed : 209663 Recall :0.999888
SLIC : k :15000 m :0.5 psnr :40.5677 SizeCompressed : 249510 Recall :1
WATERPIXEL : k :15000 m :0.5 psnr :29.3721 SizeCompressed : 153354 Recall :0.994723
./output_stat/241004/241004_10000_10.0.data : 
SNIC : k :10000 m :10 psnr :32.7995 SizeCompressed : 161669 Recall :0.998765
SLIC : k :10000 m :10 psnr :35.8484 SizeCompressed : 172830 Recall :0.999775
WATERPIXEL : k :10000 m :10 psnr :29.748 SizeCompressed : 97376 Recall :0.987875
./output_stat/241004/241004_100_8.0.data : 
SNIC : k :100 m :8 psnr :24.4691 SizeCompressed : 50013 Recall :0.631413
SLIC : k :100 m :8 psnr :29.8743 SizeCompressed : 60002 Recall :0.889525
WATERPIXEL : k :100 m :8 psnr :24.7336 SizeCompressed : 48809 Recall :0.633322
./output_stat/241004/241004_2500_2.0.data : 
SNIC : k :2500 m :2 psnr :30.3027 SizeCompressed : 89131 Recall :0.956663
SLIC : k :2500 m :2 psnr :35.7447 SizeCompressed : 116339 Recall :0.994386
WATERPIXEL : k :2500 m :2 psnr :28.1277 SizeCompressed : 68985 Recall :0.911418
./output_stat/241004/241004_100_2.0.data : 
SNIC : k :100 m :2 psnr :25.3427 SizeCompressed : 50425 Recall :0.675087
SLIC : k :100 m :2 psnr :30.9558 SizeCompressed : 70923 Recall :0.941843
WATERPIXEL : k :100 m :2 psnr :24.6767 SizeCompressed : 49090 Recall :0.654878
./output_stat/241004/241004_2500_4.0.data : 
SNIC : k :2500 m :4 psnr :30.1643 SizeCompressed : 87726 Recall :0.955877
SLIC : k :2500 m :4 psnr :35.0319 SizeCompressed : 106521 Recall :0.990345
WATERPIXEL : k :2500 m :4 psnr :28.2775 SizeCompressed : 64737 Recall :0.90165
./output_stat/241004/241004_10000_0.5.data : 
SNIC : k :10000 m :0.5 psnr :33.3709 SizeCompressed : 168713 Recall :0.998653
SLIC : k :10000 m :0.5 psnr :39.2133 SizeCompressed : 207523 Recall :1
WATERPIXEL : k :10000 m :0.5 psnr :28.523 SizeCompressed : 122068 Recall :0.98518
./output_stat/241004/241004_5000_4.0.data : 
SNIC : k :5000 m :4 psnr :31.4328 SizeCompressed : 116553 Recall :0.986415
SLIC : k :5000 m :4 psnr :36.39 SizeCompressed : 135214 Recall :0.997979
WATERPIXEL : k :5000 m :4 psnr :28.9474 SizeCompressed : 77492 Recall :0.946896
./output_stat/241004/241004_15000_10.0.data : 
SNIC : k :15000 m :10 psnr :34.0177 SizeCompressed : 203309 Recall :0.999888
SLIC : k :15000 m :10 psnr :36.9639 SizeCompressed : 217448 Recall :0.999775
WATERPIXEL : k :15000 m :10 psnr :30.3753 SizeCompressed : 117423 Recall :0.998765
./output_stat/241004/241004_5000_10.0.data : 
SNIC : k :5000 m :10 psnr :31.1126 SizeCompressed : 113695 Recall :0.985517
SLIC : k :5000 m :10 psnr :34.5331 SizeCompressed : 123037 Recall :0.996183
WATERPIXEL : k :5000 m :10 psnr :28.9584 SizeCompressed : 73966 Recall :0.93376
./output_stat/241004/241004_10000_1.0.data : 
SNIC : k :10000 m :1 psnr :33.3502 SizeCompressed : 167629 Recall :0.999102
SLIC : k :10000 m :1 psnr :39.0075 SizeCompressed : 200721 Recall :1
WATERPIXEL : k :10000 m :1 psnr :28.7646 SizeCompressed : 117530 Recall :0.986415
./output_stat/241004/241004_2500_1.0.data : 
SNIC : k :2500 m :1 psnr :30.3885 SizeCompressed : 90693 Recall :0.95599
SLIC : k :2500 m :1 psnr :36.0921 SizeCompressed : 124610 Recall :0.996856
WATERPIXEL : k :2500 m :1 psnr :27.9656 SizeCompressed : 70646 Recall :0.907938
./output_stat/241004/241004_5000_2.0.data : 
SNIC : k :5000 m :2 psnr :31.5513 SizeCompressed : 118375 Recall :0.985742
SLIC : k :5000 m :2 psnr :37.2498 SizeCompressed : 145872 Recall :0.99854
WATERPIXEL : k :5000 m :2 psnr :28.8401 SizeCompressed : 81361 Recall :0.957449
./output_stat/241004/241004_20000_2.0.data : 
SNIC : k :20000 m :2 psnr :35.3666 SizeCompressed : 246523 Recall :0.999888
SLIC : k :20000 m :2 psnr :40.6219 SizeCompressed : 271261 Recall :1
WATERPIXEL : k :20000 m :2 psnr :30.428 SizeCompressed : 160538 Recall :0.998653
./output_stat/241004/241004_20000_8.0.data : 
SNIC : k :20000 m :8 psnr :34.9934 SizeCompressed : 243211 Recall :1
SLIC : k :20000 m :8 psnr :38.2782 SizeCompressed : 258957 Recall :1
WATERPIXEL : k :20000 m :8 psnr :30.9482 SizeCompressed : 141220 Recall :0.999888
./output_stat/241004/241004_2500_0.5.data : 
SNIC : k :2500 m :0.5 psnr :30.397 SizeCompressed : 91971 Recall :0.958123
SLIC : k :2500 m :0.5 psnr :36.2733 SizeCompressed : 130368 Recall :0.997867
WATERPIXEL : k :2500 m :0.5 psnr :27.87 SizeCompressed : 70328 Recall :0.905804
./output_stat/241004/241004_2500_10.0.data : 
SNIC : k :2500 m :10 psnr :29.8962 SizeCompressed : 85856 Recall :0.950488
SLIC : k :2500 m :10 psnr :33.4175 SizeCompressed : 94739 Recall :0.975525
WATERPIXEL : k :2500 m :10 psnr :28.2176 SizeCompressed : 62068 Recall :0.85517
./output_stat/241004/241004_10000_4.0.data : 
SNIC : k :10000 m :4 psnr :33.1482 SizeCompressed : 164359 Recall :0.998877
SLIC : k :10000 m :4 psnr :37.6964 SizeCompressed : 182690 Recall :1
WATERPIXEL : k :10000 m :4 psnr :29.3782 SizeCompressed : 107828 Recall :0.988212
./output_stat/241004/241004_20000_10.0.data : 
SNIC : k :20000 m :10 psnr :34.8706 SizeCompressed : 242665 Recall :1
SLIC : k :20000 m :10 psnr :37.7795 SizeCompressed : 257399 Recall :1
WATERPIXEL : k :20000 m :10 psnr :31.0501 SizeCompressed : 139294 Recall :1
./output_stat/241004/241004_5000_8.0.data : 
SNIC : k :5000 m :8 psnr :31.2005 SizeCompressed : 114374 Recall :0.986191
SLIC : k :5000 m :8 psnr :35.0264 SizeCompressed : 125510 Recall :0.995958
WATERPIXEL : k :5000 m :8 psnr :28.972 SizeCompressed : 74731 Recall :0.938475
./output_stat/241004/241004_500_0.5.data : 
SNIC : k :500 m :0.5 psnr :27.8584 SizeCompressed : 61630 Recall :0.848771
SLIC : k :500 m :0.5 psnr :33.7875 SizeCompressed : 100719 Recall :0.986078
WATERPIXEL : k :500 m :0.5 psnr :26.043 SizeCompressed : 52534 Recall :0.751431
./output_stat/241004/241004_15000_1.0.data : 
SNIC : k :15000 m :1 psnr :34.5713 SizeCompressed : 208629 Recall :0.999888
SLIC : k :15000 m :1 psnr :40.2832 SizeCompressed : 243374 Recall :1
WATERPIXEL : k :15000 m :1 psnr :29.4355 SizeCompressed : 151375 Recall :0.99405
./output_stat/241004/241004_500_8.0.data : 
SNIC : k :500 m :8 psnr :27.2985 SizeCompressed : 57977 Recall :0.796115
SLIC : k :500 m :8 psnr :31.9282 SizeCompressed : 72043 Recall :0.930504
WATERPIXEL : k :500 m :8 psnr :26.1345 SizeCompressed : 50461 Recall :0.694398
./output_stat/241004/241004_500_4.0.data : 
SNIC : k :500 m :4 psnr :27.5537 SizeCompressed : 58994 Recall :0.814977
SLIC : k :500 m :4 psnr :32.8557 SizeCompressed : 81170 Recall :0.965196
WATERPIXEL : k :500 m :4 psnr :26.185 SizeCompressed : 51899 Recall :0.75233
./output_stat/241004/241004_100_10.0.data : 
SNIC : k :100 m :10 psnr :24.3303 SizeCompressed : 49975 Recall :0.615134
SLIC : k :100 m :10 psnr :29.6359 SizeCompressed : 58775 Recall :0.866622
WATERPIXEL : k :100 m :10 psnr :24.3469 SizeCompressed : 48655 Recall :0.587403
./output_stat/241004/241004_500_10.0.data : 
SNIC : k :500 m :10 psnr :27.2304 SizeCompressed : 57752 Recall :0.795666
SLIC : k :500 m :10 psnr :31.486 SizeCompressed : 69394 Recall :0.914
WATERPIXEL : k :500 m :10 psnr :26.181 SizeCompressed : 50042 Recall :0.673066
./output_stat/241004/241004_10000_2.0.data : 
SNIC : k :10000 m :2 psnr :33.2703 SizeCompressed : 166101 Recall :0.99899
SLIC : k :10000 m :2 psnr :38.5096 SizeCompressed : 191906 Recall :0.999888
WATERPIXEL : k :10000 m :2 psnr :29.1075 SizeCompressed : 112071 Recall :0.987426
./output_stat/241004/241004_100_4.0.data : 
SNIC : k :100 m :4 psnr :24.9946 SizeCompressed : 50460 Recall :0.645223
SLIC : k :100 m :4 psnr :30.5077 SizeCompressed : 65228 Recall :0.919389
WATERPIXEL : k :100 m :4 psnr :24.667 SizeCompressed : 48907 Recall :0.653194
./output_stat/241004/241004_15000_8.0.data : 
SNIC : k :15000 m :8 psnr :34.1237 SizeCompressed : 203877 Recall :0.999888
SLIC : k :15000 m :8 psnr :37.4333 SizeCompressed : 219023 Recall :0.999775
WATERPIXEL : k :15000 m :8 psnr :30.2601 SizeCompressed : 119772 Recall :0.997755
./output_stat/42049/42049_100_8.0.data : 
SNIC : k :100 m :8 psnr :20.1131 SizeCompressed : 50127 Recall :0.670932
SLIC : k :100 m :8 psnr :26.6319 SizeCompressed : 56218 Recall :0.950674
WATERPIXEL : k :100 m :8 psnr :21.8346 SizeCompressed : 49588 Recall :0.711662
./output_stat/42049/42049_20000_4.0.data : 
SNIC : k :20000 m :4 psnr :32.8536 SizeCompressed : 234534 Recall :1
SLIC : k :20000 m :4 psnr :37.6526 SizeCompressed : 258944 Recall :1
WATERPIXEL : k :20000 m :4 psnr :27.2756 SizeCompressed : 145115 Recall :0.999414
./output_stat/42049/42049_500_4.0.data : 
SNIC : k :500 m :4 psnr :26.0014 SizeCompressed : 56866 Recall :0.860227
SLIC : k :500 m :4 psnr :30.6738 SizeCompressed : 68870 Recall :0.978023
WATERPIXEL : k :500 m :4 psnr :23.6748 SizeCompressed : 54344 Recall :0.837957
./output_stat/42049/42049_5000_8.0.data : 
SNIC : k :5000 m :8 psnr :29.5836 SizeCompressed : 108382 Recall :0.990819
SLIC : k :5000 m :8 psnr :33.578 SizeCompressed : 120249 Recall :0.998144
WATERPIXEL : k :5000 m :8 psnr :25.8879 SizeCompressed : 73557 Recall :0.961711
./output_stat/42049/42049_500_2.0.data : 
SNIC : k :500 m :2 psnr :26.1697 SizeCompressed : 57699 Recall :0.859055
SLIC : k :500 m :2 psnr :31.0198 SizeCompressed : 72627 Recall :0.986228
WATERPIXEL : k :500 m :2 psnr :23.6675 SizeCompressed : 55641 Recall :0.836198
./output_stat/42049/42049_100_2.0.data : 
SNIC : k :100 m :2 psnr :21.3902 SizeCompressed : 50510 Recall :0.716253
SLIC : k :100 m :2 psnr :26.7813 SizeCompressed : 60262 Recall :0.973139
WATERPIXEL : k :100 m :2 psnr :21.759 SizeCompressed : 50656 Recall :0.727584
./output_stat/42049/42049_2500_2.0.data : 
SNIC : k :2500 m :2 psnr :28.3271 SizeCompressed : 85482 Recall :0.968451
SLIC : k :2500 m :2 psnr :33.5241 SizeCompressed : 101376 Recall :0.996679
WATERPIXEL : k :2500 m :2 psnr :25.2539 SizeCompressed : 71510 Recall :0.936023
./output_stat/42049/42049_500_0.5.data : 
SNIC : k :500 m :0.5 psnr :26.1712 SizeCompressed : 59390 Recall :0.860422
SLIC : k :500 m :0.5 psnr :31.1752 SizeCompressed : 77639 Recall :0.991112
WATERPIXEL : k :500 m :0.5 psnr :23.3336 SizeCompressed : 53611 Recall :0.825259
./output_stat/42049/42049_10000_8.0.data : 
SNIC : k :10000 m :8 psnr :30.9038 SizeCompressed : 153768 Recall :0.999512
SLIC : k :10000 m :8 psnr :34.7292 SizeCompressed : 170048 Recall :0.999902
WATERPIXEL : k :10000 m :8 psnr :26.3418 SizeCompressed : 97965 Recall :0.991502
./output_stat/42049/42049_20000_2.0.data : 
SNIC : k :20000 m :2 psnr :32.8794 SizeCompressed : 235972 Recall :1
SLIC : k :20000 m :2 psnr :38.1653 SizeCompressed : 263036 Recall :1
